instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
64791.0,The Beatles,Baby It's You - Remastered 2009,59.0,0.778,0.608,160520.0,0.494,0.0,E,0.0926,-12.211,Minor,0.0345,112.421,4-Apr,0.879,Rock
39108.0,James Morrison,My Love Goes On (feat. Joss Stone),70.0,0.00678,0.4629999999999999,216800.0,0.772,0.0,G,0.11,-4.315,Minor,0.0367,91.931,4-Apr,0.364,Rock
89140.0,Chevelle,Face to the Floor,60.0,1.25e-05,0.515,218560.0,0.857,0.0954,F,0.486,-4.582,Major,0.0511,92.02799999999999,4-Apr,0.669,Rock
63724.0,Shinedown,How Did You Love,61.0,6.86e-05,0.331,187627.0,0.75,1.21e-06,F,0.0945,-5.202000000000001,Major,0.0436,185.97,4-Apr,0.26,Rock
85955.0,Roberta Flack,The First Time Ever I Saw Your Face,62.0,0.731,0.311,260666.0,0.0264,0.00205,C,0.156,-21.644,Major,0.037,120.65299999999999,4-Apr,0.139,Rock
34688.0,Santana,Into the Night (feat. Chad Kroeger),60.0,0.0137,0.595,222440.0,0.8440000000000001,0.0,G,0.2339999999999999,-4.678,Major,0.0331,127.98100000000001,4-Apr,0.603,Rock
65675.0,American Authors,Calm Me Down,57.0,0.0216,0.579,212147.0,0.836,7.23e-06,G,0.114,-4.814,Minor,0.074,83.001,4-Apr,0.605,Rock
66980.0,John Prine,Angel From Montgomery,52.0,0.541,0.617,224186.0,0.421,0.00227,C,0.125,-14.231,Major,0.0318,131.653,4-Apr,0.39,Rock
75840.0,Elvis Presley,Jailhouse Rock,73.0,0.41,0.647,146480.0,0.5820000000000001,1.93e-06,A#,0.0715,-9.538,Minor,0.0755,167.396,4-Apr,0.915,Rock
74083.0,Battle Tapes,Belgrade,54.0,0.00245,0.5870000000000001,293893.0,0.971,5.09e-05,E,0.0416,-3.431,Major,0.153,129.947,4-Apr,0.379,Rock
55780.0,Korn,Freak On a Leash,73.0,2.23e-05,0.353,255733.0,0.898,0.105,D,0.39,-5.877000000000001,Major,0.052,?,4-Apr,0.525,Rock
79612.0,Elton John,Sacrifice,72.0,0.0165,0.7559999999999999,304133.0,0.422,0.00183,B,0.0368,-12.967,Minor,0.0292,112.751,4-Apr,0.487,Rock
83620.0,Jeremy Camp,Same Power,61.0,0.0151,0.419,277280.0,0.69,0.0,G,0.093,-4.396,Major,0.0353,171.933,4-Apr,0.345,Rock
32865.0,The Buttertones,Reminiscing,50.0,0.000591,0.3989999999999999,180000.0,0.7070000000000001,0.201,B,0.126,-7.809,Major,0.0307,125.137,4-Apr,0.5770000000000001,Rock
55834.0,Florida Georgia Line,Smoke,57.0,0.0401,0.425,214987.0,0.904,0.0,A#,0.324,-3.32,Major,0.0342,168.058,4-Apr,0.66,Rock
91354.0,The Growlers,Problems III,54.0,0.0489,0.332,214106.0,0.731,0.00347,C,0.178,-4.565,Major,0.0446,90.02799999999999,4-Apr,0.636,Rock
22421.0,AJR,Turning Out,56.0,0.17,0.6,260961.0,0.481,0.0,D#,0.138,-7.317,Major,0.0382,97.021,4-Apr,0.476,Rock
69739.0,Queen,We Will Rock You - Remastered,76.0,0.688,0.6920000000000001,122067.0,0.488,0.0,B,0.4,-7.282,Minor,0.104,81.4,4-Apr,0.51,Rock
87883.0,John Lennon,Woman,72.0,0.3779999999999999,0.588,212933.0,0.6559999999999999,0.00227,D#,0.042,-6.372999999999999,Major,0.0224,79.70100000000001,4-Apr,0.746,Rock
55160.0,Sir Sly,&Run,64.0,0.0213,0.759,226587.0,0.6509999999999999,0.000165,F,0.18,-8.317,Major,0.0565,92.023,4-Apr,0.471,Rock
47272.0,Imagine Dragons,Dancing In The Dark,66.0,0.7859999999999999,0.688,233933.0,0.31,0.000974,A,0.102,-10.026,Major,0.18,134.005,4-Apr,0.624,Rock
87865.0,Chicago,25 or 6 to 4 - Remastered,63.0,0.309,0.604,289800.0,0.905,0.0632,E,0.0837,-7.059,Minor,0.0578,147.44799999999998,4-Apr,0.723,Rock
49567.0,Rebelution,Attention Span,55.0,0.0111,0.64,322760.0,0.748,7.170000000000001e-05,A,0.175,-7.194,Major,0.0495,74.529,4-Apr,0.693,Rock
50019.0,Blondie,Call Me,64.0,0.000646,0.5539999999999999,212227.0,0.833,0.0025,D,0.0737,-6.667000000000001,Minor,0.0347,142.673,4-Apr,0.773,Rock
72712.0,Lucy Dacus,I Don't Wanna Be Funny Anymore,57.0,0.126,0.595,163292.0,0.772,0.926,G#,0.221,-8.033,Major,0.0367,134.9,4-Apr,0.345,Rock
24864.0,Jason Michael Carroll,Livin' Our Love Song,56.0,0.287,0.488,231467.0,0.855,0.0,G,0.132,-3.417,Major,0.0399,148.971,4-Apr,0.799,Rock
77889.0,Soundgarden,Spoonman,69.0,1.9e-05,0.2739999999999999,246920.0,0.906,0.257,C,0.273,-5.587000000000001,Major,0.0404,185.959,3-Apr,0.7829999999999999,Rock
53531.0,VHS Collection,So I Met Someone,63.0,0.0461,0.605,220667.0,0.725,1.93e-05,C,0.121,-5.854,Major,0.0344,88.979,4-Apr,0.5589999999999999,Rock
39505.0,Brantley Gilbert,The Weekend,65.0,0.0496,0.511,187760.0,0.812,1.64e-06,F#,0.0829,-4.763,Minor,0.0464,81.992,4-Apr,0.6920000000000001,Rock
90515.0,David Bowie,Rock 'N' Roll Suicide - 2012 Remastered Version,57.0,0.309,0.457,-1.0,0.308,1.5e-06,C,0.107,-11.474,Major,0.0398,103.111,3-Apr,0.272,Rock
20913.0,Glass Animals,Pools,56.0,0.147,0.6759999999999999,-1.0,0.645,0.000173,C,0.125,-8.647,Major,0.0393,105.072,4-Apr,0.226,Rock
77290.0,The Black Keys,Little Black Submarines - radio edit,51.0,0.141,0.299,204693.0,0.706,3.58e-05,D,0.0703,-5.421,Major,0.0687,94.26299999999999,4-Apr,0.247,Rock
85860.0,Nothing But Thieves,Forever & Ever More,60.0,0.00582,0.289,-1.0,0.841,0.00771,G#,0.267,-4.33,Major,0.146,183.17,3-Apr,0.3989999999999999,Rock
48594.0,Arctic Monkeys,Old Yellow Bricks,55.0,0.000185,0.6629999999999999,187133.0,0.8390000000000001,4.65e-06,C,0.0808,-4.453,Major,0.0695,135.155,4-Apr,0.75,Rock
55217.0,Limp Bizkit,Behind Blue Eyes,57.0,0.495,0.585,269973.0,0.497,0.0,G,0.1169999999999999,-6.643,Major,0.0264,120.309,4-Apr,0.102,Rock
49688.0,Jimi Hendrix,Hey Joe,70.0,0.00603,0.346,210160.0,0.768,0.38,A,0.0244,-5.695,Major,0.0377,169.49200000000002,4-Apr,0.532,Rock
48731.0,REO Speedwagon,Can't Fight This Feeling,73.0,0.155,0.408,294773.0,0.48,1.82e-05,A,0.0877,-11.017,Major,0.0266,156.344,4-Apr,0.19,Rock
67775.0,Elton John,Bennie And The Jets - Remastered 2014,71.0,0.259,0.665,322549.0,0.6729999999999999,7.62e-06,C,0.497,-7.95,Major,0.0493,132.642,4-Apr,0.779,Rock
74729.0,The Beach Boys,California Girls - Remix/Remastered,58.0,0.471,0.503,160360.0,0.62,0.0,B,0.159,-6.069,Major,0.0295,116.595,4-Apr,0.713,Rock
80796.0,Josh Wilson,Dream Small,59.0,0.0711,0.654,206627.0,0.815,2.53e-06,G,0.133,-5.524,Major,0.0377,120.04799999999999,4-Apr,0.301,Rock
59468.0,Portugal. The Man,Tidal Wave,62.0,0.00648,0.551,211720.0,0.741,0.00603,G#,0.0707,-4.245,Major,0.0289999999999999,?,4-Apr,0.3989999999999999,Rock
38920.0,Foals,Moonlight,60.0,0.648,0.4429999999999999,159394.0,0.489,0.424,F#,0.131,-6.932,Minor,0.0348,124.031,4-Apr,0.0517,Rock
72280.0,AJR,The Good Part,53.0,0.0929,0.283,227267.0,0.4429999999999999,3.3600000000000004e-05,F,0.382,-5.377000000000001,Major,0.0372,185.873,4-Apr,0.534,Rock
39651.0,Giant Rooks,Wild Stare,73.0,0.0245,0.649,194472.0,0.823,0.000227,A#,0.192,-3.61,Minor,0.0503,128.069,4-Apr,0.4429999999999999,Rock
62362.0,Flogging Molly,Drunken Lullabies,61.0,0.00132,0.373,230640.0,0.968,0.0274,G,0.0848,-4.229,Major,0.0782,?,4-Apr,0.847,Rock
58100.0,lovelytheband,make you feel pretty,60.0,0.188,0.6709999999999999,230857.0,0.75,0.0,F#,0.182,-6.127999999999999,Major,0.0373,105.051,4-Apr,0.76,Rock
49868.0,empty_field,sugar honey ice & tea,73.0,0.000243,0.431,-1.0,0.914,0.0096,C,0.502,-4.243,Minor,0.0616,147.108,4-Apr,0.534,Rock
22372.0,Stevie Nicks,Edge of Seventeen - 2016 Remaster,63.0,0.327,0.591,329413.0,0.804,5.98e-06,C,0.0818,-7.298999999999999,Major,0.0454,111.45700000000001,4-Apr,0.6579999999999999,Rock
43573.0,Chris Young,Raised on Country,63.0,0.395,0.5720000000000001,-1.0,0.794,0.0,D,0.23,-3.224,Major,0.0455,148.095,4-Apr,0.79,Rock
53585.0,Mattia Cupelli,Narrowed Eyes,52.0,0.361,0.1669999999999999,153953.0,0.179,0.899,C#,0.135,-20.276,Major,0.0342,?,1-Apr,0.0343,Rock
20173.0,Foals,In Degrees,65.0,0.000618,0.618,297633.0,0.97,0.0327,C#,0.0544,-3.249,Major,0.0542,121.98899999999999,4-Apr,0.6729999999999999,Rock
24427.0,Free,All Right Now,70.0,0.221,0.787,330643.0,0.472,0.000336,D,0.153,-12.824000000000002,Major,0.0832,120.059,4-Apr,0.8240000000000001,Rock
80666.0,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,72.0,5.59e-05,0.4039999999999999,258467.0,0.72,0.836,A#,0.0466,-9.18,Minor,0.0626,121.649,4-Apr,0.475,Rock
63837.0,Humble Pie,30 Days In The Hole,49.0,0.182,0.606,237267.0,0.491,8.6e-06,B,0.165,-16.504,Minor,0.12,119.58200000000001,4-Apr,0.825,Rock
78392.0,No Doubt,Underneath It All - Acoustic Live - German Radio,58.0,0.838,0.665,-1.0,0.253,0.0,E,0.168,-7.326,Major,0.0505,142.252,4-Apr,0.477,Rock
75686.0,Steppenwolf,Born To Be Wild - Single Version,67.0,0.273,0.439,212893.0,0.737,0.28,D,0.228,-12.054,Major,0.115,145.942,4-Apr,0.5329999999999999,Rock
38164.0,Muse,The Dark Side,67.0,0.000884,0.484,227213.0,0.927,3.96e-06,D,0.223,-3.759,Major,0.0425,99.979,4-Apr,0.389,Rock
35987.0,Smallpools,Killer Whales,55.0,0.000303,0.416,222760.0,0.8490000000000001,4.23e-05,G#,0.185,-3.833,Major,0.0503,144.844,4-Apr,0.677,Rock
65374.0,KALEO,Glass House,57.0,0.00013,0.358,241547.0,0.92,0.0118,F#,0.0765,-2.843,Major,0.218,99.919,4-Apr,0.493,Rock
90155.0,Jesse McCartney,Beautiful Soul,71.0,0.0759,0.66,214227.0,0.6659999999999999,0.0,A,0.0268,-4.342,Major,0.0472,89.975,4-Apr,0.933,Rock
91022.0,Magic City Hippies,Hush,52.0,0.1889999999999999,0.622,319125.0,0.752,0.0124,E,0.0443,-6.964,Minor,0.124,126.04700000000001,4-Apr,0.602,Rock
41611.0,Brandi Carlile,Heart's Content,60.0,0.7240000000000001,0.564,214667.0,0.209,3.99e-05,D#,0.107,-8.922,Major,0.0317,109.024,4-Apr,0.402,Rock
89740.0,NEEDTOBREATHE,HARD LOVE (feat. Lauren Daigle),60.0,0.0604,0.449,217693.0,0.8320000000000001,0.0,C,0.264,-4.247,Minor,0.0554,?,4-Apr,0.392,Rock
26561.0,empty_field,Polyamorous,52.0,0.000132,0.544,176947.0,0.895,0.107,C#,0.147,-6.207000000000001,Major,0.0522,?,4-Apr,0.875,Rock
22886.0,Bicurious,Sleep,58.0,0.0703,0.486,246633.0,0.815,0.726,D,0.176,-4.923,Major,0.0391,104.59200000000001,4-Apr,0.611,Rock
32807.0,Catfish and the Bottlemen,Business,61.0,0.000243,0.482,221776.0,0.851,0.000855,A,0.0896,-3.727,Major,0.0503,142.015,4-Apr,0.368,Rock
63379.0,Graham Nash,Encore,60.0,0.893,0.635,232599.0,0.15,0.0437,E,0.111,-17.53,Major,0.0351,128.08,4-Apr,0.158,Rock
79411.0,empty_field,Silver Lining,54.0,0.289,0.7090000000000001,216973.0,0.53,4.54e-05,G,0.0929,-4.985,Major,0.0288,117.11,4-Apr,0.6920000000000001,Rock
75178.0,BABYMETAL,Gimme Chocolate!!,51.0,0.000273,0.616,-1.0,0.985,0.000145,B,0.111,-1.598,Major,0.0832,109.979,4-Apr,0.487,Rock
44222.0,The Cure,Boys Don't Cry [Single Version],63.0,0.00486,0.465,-1.0,0.841,0.0,B,0.109,-5.767,Minor,0.0634,168.743,4-Apr,0.6890000000000001,Rock
83204.0,Alvvays,Dreams Tonite,65.0,0.0108,0.511,196027.0,0.622,4.51e-06,D,0.127,-5.727,Major,0.0242,99.934,4-Apr,0.425,Rock
27610.0,Elefante,Así Es La Vida,70.0,0.131,0.804,309480.0,0.67,0.0,G,0.148,-8.142000000000001,Minor,0.0897,97.969,4-Apr,0.644,Rock
59796.0,Bishop Briggs,River,77.0,0.302,0.733,216133.0,0.477,2.97e-06,D,0.0579,-6.737,Minor,0.0687,62.507,4-Apr,0.545,Rock
55460.0,Weezer,I’m Just Being Honest,66.0,0.00243,0.579,236387.0,0.909,0.0014,B,0.118,-2.977,Major,0.0329,125.976,4-Apr,0.7290000000000001,Rock
81287.0,Limp Bizkit,My Way,70.0,0.0188,0.5870000000000001,272973.0,0.873,0.0,F#,0.687,-3.989,Major,0.046,97.068,4-Apr,0.591,Rock
71098.0,Sevendust,Denial,63.0,2.62e-05,0.602,258427.0,0.907,0.0033299999999999,C#,0.222,-5.587000000000001,Major,0.0522,104.348,4-Apr,0.461,Rock
56006.0,empty_field,Straight From The Heart,52.0,0.0814,0.578,211933.0,0.213,0.0,C,0.1159999999999999,-18.504,Major,0.0277,84.77799999999999,4-Apr,0.317,Rock
71313.0,Jason Isbell and the 400 Unit,Hope the High Road,53.0,0.0302,0.45,183164.0,0.802,0.000192,A,0.295,-8.15,Major,0.0318,90.794,4-Apr,0.748,Rock
30559.0,David Bowie,Let's Dance (Single Version) [2002 Remastered Version],66.0,0.00535,0.654,247600.0,0.6409999999999999,0.00321,G#,0.209,-9.771,Major,0.0482,114.696,4-Apr,0.794,Rock
69371.0,Creedence Clearwater Revival,Susie Q,54.0,0.0964,0.648,274160.0,0.556,0.0008089999999999,A,0.124,-13.607,Minor,0.0408,128.237,4-Apr,0.94,Rock
60181.0,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,73.0,0.176,0.631,181067.0,0.69,0.0,D,0.121,-6.676,Major,0.0531,94.574,4-Apr,0.938,Rock
43148.0,Summer Salt,Driving to Hawaii,60.0,0.7190000000000001,0.346,188184.0,0.637,2.03e-05,G,0.263,-4.919,Major,0.0403,186.83599999999998,3-Apr,0.297,Rock
32046.0,Smallpools,Dreaming - The Chainsmokers Remix,57.0,0.0132,0.628,-1.0,0.978,0.0336,F,0.0494,-3.739,Minor,0.0771,127.04,4-Apr,0.4529999999999999,Rock
84406.0,Cage The Elephant,Around My Head,50.0,0.000659,0.516,-1.0,0.959,4.44e-06,D,0.046,-2.484,Major,0.0597,109.91,4-Apr,0.474,Rock
91173.0,Smile Empty Soul,Bottom of a Bottle,66.0,0.00236,0.537,221827.0,0.847,1.16e-06,F#,0.0844,-5.207999999999999,Major,0.0383,106.055,4-Apr,0.4589999999999999,Rock
62605.0,Joyce Manor,Constant Headache,57.0,0.0467,0.41,184307.0,0.892,0.0,B,0.246,-4.289,Major,0.124,99.016,4-Apr,0.451,Rock
33911.0,NEEDTOBREATHE,Drive All Night (Acoustic Live),51.0,0.284,0.541,290853.0,0.804,6.29e-05,G#,0.7090000000000001,-6.444,Major,0.0471,140.628,4-Apr,0.5429999999999999,Rock
73581.0,Joe Walsh,Rocky Mountain Way,56.0,0.0323,0.508,315400.0,0.373,0.736,E,0.0968,-15.022,Major,0.037,86.787,4-Apr,0.426,Rock
46392.0,Heart,Barracuda,73.0,0.015,0.547,261933.0,0.691,0.105,E,0.144,-13.553,Minor,0.0369,137.148,4-Apr,0.667,Rock
57857.0,The Neighbourhood,Beat Take 1 (feat. Ghostface Killah),54.0,0.347,0.5820000000000001,207960.0,0.615,0.000182,C,0.103,-5.98,Minor,0.247,?,4-Apr,0.354,Rock
91464.0,Kevin Morby,No Halo,57.0,0.794,0.524,186453.0,0.723,0.6459999999999999,C,0.0891,-5.457999999999999,Major,0.0751,116.617,4-Apr,0.562,Rock
84484.0,The Doobie Brothers,It Keeps You Runnin',52.0,0.3339999999999999,0.7859999999999999,257080.0,0.46,3.62e-06,G,0.0409999999999999,-10.701,Major,0.0303,132.503,4-Apr,0.861,Rock
40633.0,Imagine Dragons,Underdog,47.0,0.0038,0.685,206707.0,0.831,6.2e-05,G,0.124,-4.5680000000000005,Major,0.042,?,4-Apr,0.57,Rock
28117.0,Trent Tomlinson,Cry Baby,55.0,0.0468,0.525,210547.0,0.8,0.0,E,0.1969999999999999,-5.37,Major,0.036,142.005,4-Apr,0.498,Rock
40349.0,The Young Rascals,Good Lovin' - Single Version,52.0,0.00206,0.252,150907.0,0.507,0.00057,D,0.325,-13.337,Major,0.0442,196.49400000000003,4-Apr,0.816,Rock
20393.0,A Perfect Circle,Passive,59.0,0.0011099999999999,0.445,250173.0,0.71,0.0103,F,0.0982,-6.204,Major,0.0344,?,4-Apr,0.1169999999999999,Rock
78966.0,Tame Impala,Eventually,68.0,0.0158,0.424,318591.0,0.615,0.000389,A,0.0844,-6.2170000000000005,Minor,0.0325,77.935,4-Apr,0.155,Rock
73278.0,The J. Geils Band,Love Stinks,49.0,0.00312,0.65,224560.0,0.449,1.94e-05,C,0.5479999999999999,-7.555,Major,0.0281,89.641,4-Apr,0.6990000000000001,Rock
44789.0,Tracy Chapman,Baby Can I Hold You,69.0,0.0811,0.6920000000000001,193120.0,0.422,0.0,D,0.0848,-10.533,Major,0.0333,74.375,4-Apr,0.4679999999999999,Rock
56710.0,Bishop Briggs,Never Tear Us Apart,64.0,0.00643,0.372,194827.0,0.6,3.37e-05,E,0.139,-6.027,Minor,0.0351,188.96,3-Apr,0.0753,Rock
57126.0,Arctic Monkeys,American Sports,57.0,0.0016899999999999,0.372,158040.0,0.865,0.00293,G,0.127,-4.288,Minor,0.0513,176.68900000000002,3-Apr,0.594,Rock
24659.0,Imagine Dragons,It Comes Back To You,52.0,0.0789,0.634,217400.0,0.7490000000000001,0.0166,C,0.0698,-7.895,Major,0.0289999999999999,100.00200000000001,4-Apr,0.49,Rock
50280.0,Shinedown,BLACK SOUL,57.0,0.00018,0.4479999999999999,203307.0,0.927,0.0067599999999999,F#,0.0822,-3.244,Major,0.061,174.079,4-Apr,0.687,Rock
34159.0,Rebelution,Bright Side of Life,49.0,0.0165,0.863,245667.0,0.6559999999999999,8.45e-06,D,0.0936,-6.505,Minor,0.0381,93.07799999999999,4-Apr,0.622,Rock
72708.0,Tame Impala,Why Won't They Talk To Me?,57.0,0.619,0.522,286093.0,0.835,0.0289,G,0.0796,-5.145,Major,0.051,129.937,4-Apr,0.18,Rock
26230.0,Simon & Garfunkel,Baby Driver,57.0,0.3779999999999999,0.445,195760.0,0.68,0.0002089999999999,G#,0.102,-11.338,Major,0.0528,163.664,4-Apr,0.75,Rock
71766.0,Jamey Johnson,Redneck Side of Me,53.0,0.0344,0.479,245333.0,0.718,0.0,D,0.282,-4.271,Major,0.0368,149.576,4-Apr,0.3979999999999999,Rock
31292.0,Fantastic Negrito,Bullshit Anthem,53.0,0.114,0.742,-1.0,0.763,0.0,B,0.319,-6.256,Minor,0.0828,100.10799999999999,4-Apr,0.821,Rock
74938.0,empty_field,Greater,58.0,0.0194,0.625,247040.0,0.934,0.0,D,0.0903,-3.833,Major,0.037,116.01100000000001,4-Apr,0.591,Rock
80608.0,empty_field,Love Song,77.0,0.0208,0.583,258827.0,0.7859999999999999,0.0,D,0.188,-3.142,Minor,0.0301,123.052,4-Apr,0.573,Rock
87366.0,empty_field,Happy Together,74.0,0.55,0.584,176293.0,0.367,1.3800000000000002e-05,F#,0.0818,-9.638,Minor,0.0328,120.175,4-Apr,0.588,Rock
40913.0,Three Days Grace,Just Like You,62.0,9.4e-06,0.373,-1.0,0.737,0.0,C#,0.0696,-5.282,Major,0.0297,177.9,4-Apr,0.565,Rock
36290.0,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,55.0,0.0172,0.705,203920.0,0.807,0.0392,G#,0.2319999999999999,-3.157,Minor,0.0845,132.025,4-Apr,0.88,Rock
45629.0,Hillsong UNITED,Lead Me To The Cross,58.0,0.0751,0.411,-1.0,0.611,0.000221,D,0.0762,-4.718999999999999,Major,0.0298,140.002,4-Apr,0.138,Rock
70180.0,Kim Carnes,Bette Davis Eyes,73.0,0.0204,0.675,228000.0,0.649,0.0,F,0.0959,-10.271,Major,0.0319,116.624,4-Apr,0.596,Rock
21528.0,Simple Plan,Summer Paradise - feat. Sean Paul,48.0,0.0132,0.421,234787.0,0.8220000000000001,0.0,D,0.092,-4.415,Major,0.0542,171.935,4-Apr,0.7509999999999999,Rock
62437.0,grandson,Kiss Bang,58.0,0.000233,0.322,-1.0,0.8320000000000001,0.218,F#,0.364,-4.36,Minor,0.0731,78.721,1-Apr,0.322,Rock
65248.0,Fall Out Boy,Disloyal Order Of Water Buffaloes,51.0,0.011,0.452,-1.0,0.908,0.0,D,0.6679999999999999,-3.629,Major,0.0779,146.99200000000002,4-Apr,0.317,Rock
59462.0,Bob Seger,You'll Accomp'ny Me,56.0,0.0785,0.589,240227.0,0.7509999999999999,2.38e-06,A,0.0878,-5.662999999999999,Major,0.0402,108.84899999999999,4-Apr,0.637,Rock
43088.0,The Beatles,Blackbird - 2018 Mix,65.0,0.825,0.649,138360.0,0.123,3.14e-06,G,0.0627,-15.657,Major,0.0396,93.82,4-Apr,0.358,Rock
37020.0,Dream Theater,Barstool Warrior,61.0,0.0031,0.344,403413.0,0.946,0.000137,F,0.381,-4.448,Major,0.213,156.106,3-Apr,0.251,Rock
27714.0,DREAMERS,Painkiller,59.0,0.00298,0.583,202627.0,0.926,0.00101,C,0.121,-3.2960000000000003,Major,0.0318,99.988,4-Apr,0.2,Rock
90812.0,The Temper Trap,Fader,48.0,8.73e-05,0.541,183907.0,0.75,0.615,B,0.129,-6.799,Minor,0.0346,134.972,4-Apr,0.1639999999999999,Rock
80355.0,Cut Copy,Lights & Music,60.0,0.0763,0.612,277360.0,0.939,0.119,A#,0.7490000000000001,-4.206,Minor,0.0412,125.98100000000001,4-Apr,0.5429999999999999,Rock
52308.0,Dirty Heads,Mad At It,51.0,0.0197,0.726,196599.0,0.6509999999999999,0.000805,F#,0.109,-5.092,Major,0.0534,165.90099999999998,4-Apr,0.4479999999999999,Rock
77849.0,John Denver,"Take Me Home, Country Roads - Rerecorded",79.0,0.546,0.255,197813.0,0.43,1.87e-05,A,0.188,-12.564,Major,0.0322,164.267,4-Apr,0.546,Rock
86156.0,Queen,These Are The Days Of Our Lives - 2011 Remaster,56.0,0.375,0.677,255040.0,0.4029999999999999,0.000269,C,0.0594,-9.457,Major,0.0291,?,4-Apr,0.568,Rock
79773.0,WALK THE MOON,Shut Up and Dance - Live Acoustic,64.0,0.151,0.82,193987.0,0.615,0.0,C,0.204,-4.548,Major,0.0466,129.874,4-Apr,0.768,Rock
27609.0,Mother Mother,It's Alright,55.0,0.625,0.711,175000.0,0.382,0.0,G#,0.241,-10.146,Major,0.04,128.023,4-Apr,0.62,Rock
74192.0,Neutral Milk Hotel,Oh Comely,53.0,0.7440000000000001,0.366,498147.0,0.357,1.97e-05,E,0.11,-6.227,Minor,0.0342,118.90100000000001,3-Apr,0.1169999999999999,Rock
34129.0,Young the Giant,I Got,49.0,0.00764,0.377,259773.0,0.903,9.74e-05,G#,0.109,-6.422999999999999,Major,0.0739,195.90900000000002,3-Apr,0.353,Rock
66966.0,Arctic Monkeys,D Is For Dangerous,49.0,1.05e-05,0.551,134733.0,0.928,0.000108,C#,0.145,-4.776,Major,0.0365,145.05700000000002,4-Apr,0.736,Rock
74320.0,A R I Z O N A,What She Wants,63.0,0.0162,0.715,-1.0,0.6559999999999999,0.0005009999999999,F,0.0882,-6.154,Major,0.0259,126.01,4-Apr,0.423,Rock
81317.0,The Velvet Underground,Who Loves The Sun - 2015 Remastered,53.0,0.326,0.441,166213.0,0.568,0.0,E,0.368,-8.833,Major,0.0298,130.131,4-Apr,0.721,Rock
74222.0,Panic! At The Disco,Old Fashioned,69.0,0.0133,0.52,166733.0,0.878,0.0,F#,0.0433,-1.768,Minor,0.0616,168.033,4-Apr,0.7829999999999999,Rock
74005.0,grandson,Fallin (Temptation),57.0,0.00997,0.409,180442.0,0.595,3.6e-05,F,0.233,-8.845,Major,0.177,93.48,3-Apr,0.152,Rock
37648.0,Kings of Leon,Sex on Fire,81.0,0.00172,0.542,203347.0,0.905,0.0104,A,0.136,-5.653,Major,0.054,153.398,4-Apr,0.374,Rock
25032.0,empty_field,That Look,56.0,0.0174,0.7959999999999999,269333.0,0.622,0.0,B,0.104,-6.297000000000001,Minor,0.0249,107.98299999999999,4-Apr,0.379,Rock
91399.0,Skrizzly Adams,Take a Sip,54.0,0.00777,0.589,201886.0,0.86,0.0,G#,0.18,-4.3,Major,0.2189999999999999,159.982,4-Apr,0.878,Rock
79279.0,empty_field,Good Girl,74.0,0.16,0.711,189533.0,0.696,0.0,G,0.17,-5.05,Major,0.0871,80.512,4-Apr,0.6940000000000001,Rock
65491.0,The Score,Never Going Back,61.0,0.0131,0.545,197680.0,0.616,0.0,F#,0.0523,-6.0920000000000005,Minor,0.0453,159.987,4-Apr,0.602,Rock
33700.0,The Rolling Stones,Under My Thumb,63.0,0.306,0.735,221533.0,0.491,0.115,F#,0.136,-13.405,Minor,0.0491,126.95100000000001,4-Apr,0.773,Rock
83444.0,Argonaut & Wasp,Beast of Burden,58.0,0.0821,0.7929999999999999,166049.0,0.561,0.0028899999999999,C#,0.0659,-7.957000000000001,Minor,0.0303,115.035,4-Apr,0.652,Rock
59195.0,Paul Davis,I Go Crazy,56.0,0.259,0.534,233893.0,0.457,0.0004,E,0.203,-8.66,Minor,0.0266,140.798,4-Apr,0.271,Rock
40137.0,Phantogram,When I'm Small,60.0,0.191,0.6459999999999999,249067.0,0.758,0.0969999999999999,A#,0.103,-4.34,Major,0.0314,91.99799999999999,4-Apr,0.424,Rock
27015.0,Coast Modern,Tiny Umbrella,51.0,0.0134,0.606,207880.0,0.878,0.00407,B,0.3389999999999999,-5.318,Major,0.0828,89.051,4-Apr,0.436,Rock
79839.0,Rebelution,Fade Away,61.0,0.181,0.685,209253.0,0.54,0.015,A,0.114,-9.701,Major,0.0253,109.926,4-Apr,0.235,Rock
70838.0,Counting Crows,Big Yellow Taxi,59.0,0.00253,0.63,-1.0,0.88,0.0,C#,0.209,-4.313,Major,0.0598,88.042,4-Apr,0.835,Rock
52962.0,Stone Sour,Song #3,67.0,0.00264,0.481,256533.0,0.945,0.0,C#,0.135,-5.468,Major,0.0813,157.059,4-Apr,0.427,Rock
68285.0,Twisted Sister,We're Not Gonna Take It,73.0,0.0127,0.502,219667.0,0.924,0.0,E,0.162,-6.299,Major,0.0503,149.186,4-Apr,0.922,Rock
86531.0,Bad Suns,Dancing On Quicksand,54.0,0.00247,0.648,225760.0,0.936,0.000173,G#,0.1689999999999999,-2.834,Major,0.0358,124.027,4-Apr,0.6709999999999999,Rock
